OP;descripcionCliente;descripcionProducto;cantidad;fechaEntrega;OT;codmp;codigoProducto;cantOT;fechaEmision;codMaq;subID;camposTexto;saccod1;alto;ventana
FAM 52453;;BOLSA KRAFT 70 GRS 270X370CM CONFECCIONADA (128233);150000.0;2025-01-15;128233;MAQ249;6529CF;150000.0;2025-01-15;249;128233;(52453) 6529CF-BOLSA KRAFT 70 GRS 270X370CM CONFECCIONADA CANT:150000;;0;0
FAM 52454;;10 PQ (2629) BOLSAS X100 MANILA 27,0X37,0 CM (128238);50000.0;2025-01-15;128238;MAQ903;6629;50000.0;2025-01-15;903;128238;(52454) 6629-10 PQ (2629) BOLSAS X100 MANILA 27,0X37,0 CM CANT:50000;;270;0
FAM 52454;;BOLSA MANILA 70 GRS 270X370 CONFECCIONADA (128236);50000.0;2025-01-15;128236;MAQ249;6629CF;50000.0;2025-01-15;249;128236;(52454) 6629CF-BOLSA MANILA 70 GRS 270X370 CONFECCIONADA CANT:50000;;270;0
FAM 52455;;FS*1 10 PQ (2679) BOLSAS X100 OBRA PRIMERA 27,0X37 (128243);60000.0;2025-01-15;128243;MAQ903;6679;60000.0;2025-01-15;903;128243;(52455) 6679-FS*1 10 PQ (2679) BOLSAS X100 OBRA PRIMERA 27,0X37 CANT:60000;;270;0
FAM 52455;;FS*1 BGOLSA OFFSET PRECISION 80 GRS 270X370CM CONF (128241);60000.0;2025-01-15;128241;MAQ249;6679CF;60000.0;2025-01-15;249;128241;(52455) 6679CF-FS*1 BGOLSA OFFSET PRECISION 80 GRS 270X370CM CONF CANT:60000;;0;0
FAM 52456;;10 PQ (2528) BOLSAS X 100 MAN. REC. 25,0X35,3 (128246);200000.0;2025-01-15;128246;MAQ903;6528;200000.0;2025-01-15;903;128246;(52456) 6528-10 PQ (2528) BOLSAS X 100 MAN. REC. 25,0X35,3 CANT:200000;;250;0
FAM 52456;;BOLSA KRAFT 70 GRS 250X353 CM CONFECCIONADA (128245);200000.0;2025-01-15;128245;MAQ249;6528CF;200000.0;2025-01-15;249;128245;(52456) 6528CF-BOLSA KRAFT 70 GRS 250X353 CM CONFECCIONADA CANT:200000;;0;0
FAM 52457;;10 PQ (2628) BOLSAS X100 MANILA 25,0X35,3 CM (128251);150000.0;2025-01-15;128251;MAQ903;6628;150000.0;2025-01-15;903;128251;(52457) 6628-10 PQ (2628) BOLSAS X100 MANILA 25,0X35,3 CM CANT:150000;;250;0
FAM 52457;;BOLSA MANILA 70 GRS 250X353 CONFECCIONADA (128249);150000.0;2025-01-15;128249;MAQ249;6628CF;150000.0;2025-01-15;249;128249;(52457) 6628CF-BOLSA MANILA 70 GRS 250X353 CONFECCIONADA CANT:150000;;250;0
FAM 52458;;BSA.MAN. 25.0 X 35.3 CAJA X 250 U (128253);75000.0;2025-01-15;128253;MAQ249;2668;75000.0;2025-01-15;249;128253;(52458) 2668-BSA.MAN. 25.0 X 35.3 CAJA X 250 U CANT:75000;;250;0
FAM 52459;;FS*1 10 PQ (2678) BOLSAS X100 OBRA PRIMERA 25,0X35 (128258);75000.0;2025-01-15;128258;MAQ903;6678;75000.0;2025-01-15;903;128258;(52459) 6678-FS*1 10 PQ (2678) BOLSAS X100 OBRA PRIMERA 25,0X35 CANT:75000;;250;0
FAM 52459;;FS*1 BOLSA OFFSET PRECISION 80 GRS 250X353 CONFECC (128256);75000.0;2025-01-15;128256;MAQ249;6678CF;75000.0;2025-01-15;249;128256;(52459) 6678CF-FS*1 BOLSA OFFSET PRECISION 80 GRS 250X353 CONFECC CANT:75000;;0;0
FAM 52460;CFB;CAMIBIO DE FORMATO BOLSAS MAQ 249 (128259);1.0;2025-01-15;128259;MAQ249;ZVCFB249;1.0;2025-01-15;249;128259;(52460) ZVCFB249-CAMIBIO DE FORMATO BOLSAS MAQ 249 CANT:1;;0;0
FAM 52461;CFB;CAMIBIO DE FORMATO BOLSAS MAQ 249 (128260);1.0;2025-01-15;128260;MAQ249;ZVCFB249;1.0;2025-01-15;249;128260;(52461) ZVCFB249-CAMIBIO DE FORMATO BOLSAS MAQ 249 CANT:1;;0;0
FAM 52462;CFB;CAMIBIO DE FORMATO BOLSAS MAQ 249 (128261);1.0;2025-01-15;128261;MAQ249;ZVCFB249;1.0;2025-01-15;249;128261;(52462) ZVCFB249-CAMIBIO DE FORMATO BOLSAS MAQ 249 CANT:1;;0;0
FAM 52466;;FS*1 10 PQ (2677) BOLSAS X100 OBRA PRIMERA 24,0X30 (128270);13000.0;2025-01-16;128270;MAQ903;6677;13000.0;2025-01-16;903;128270;(52466) 6677-FS*1 10 PQ (2677) BOLSAS X100 OBRA PRIMERA 24,0X30 CANT:13000;;240;0
FAM 52467;;BOBINA IMPRESA 43 CM BOLSA FUELLE SHELL (128271);65720.0;2025-01-16;128271;MAQ319;99ZBKTESHE;65720.0;2025-01-16;319;128271;(52467) 99ZBKTESHE-BOBINA IMPRESA 43 CM BOLSA FUELLE SHELL CANT:1356;;165;0
FAM 52467;KTE;CJ  X 100O  BOLSAS  SHELL 165X4X30 (128272);200000.0;2025-01-16;128272;MAQ396;ZBKTESHE;200000.0;2025-01-16;396;128272;(52467) ZBKTESHE-CJ  X 100O  BOLSAS  SHELL 165X4X30 CANT:200000;;165;0
FAM 52468;;FS*1 10 PQ (2682) BOLSAS X100 OBRA PRIMERA 22,9X32 (128277);75000.0;2025-01-16;128277;MAQ903;6682;75000.0;2025-01-16;903;128277;(52468) 6682-FS*1 10 PQ (2682) BOLSAS X100 OBRA PRIMERA 22,9X32 CANT:75000;;229;0
FAM 52468;;FS*1 BOLSA OFFSET PRECISION 80 GRS 22,9X32,4 CONFE (128275);75000.0;2025-01-16;128275;MAQ249;6682CF;75000.0;2025-01-16;249;128275;(52468) 6682CF-FS*1 BOLSA OFFSET PRECISION 80 GRS 22,9X32,4 CONFE CANT:75000;;0;0
FAM 52469;;FS*1 BSA.OBRA PRIMERA. 22.9 X 32.4 (128278);100000.0;2025-01-16;128278;MAQ249;2692;100000.0;2025-01-16;249;128278;(52469) 2692-FS*1 BSA.OBRA PRIMERA. 22.9 X 32.4 CANT:100000;;229;0
FAM 52470;;10 PQ (2532) BOLSAS X 100 MAN. REC. 22,9X32,4 (128280);125000.0;2025-01-16;128280;MAQ903;6532;125000.0;2025-01-16;903;128280;(52470) 6532-10 PQ (2532) BOLSAS X 100 MAN. REC. 22,9X32,4 CANT:125000;;229;0
FAM 52470;;BOLSA KRAFT 70 GRS 229X324 CONFECCIONADA (128279);125000.0;2025-01-16;128279;MAQ249;6532CF;125000.0;2025-01-16;249;128279;(52470) 6532CF-BOLSA KRAFT 70 GRS 229X324 CONFECCIONADA CANT:125000;;0;0
FAM 52471;;10 PQ (2632) BOLSAS X100 MANILA 22,9X32,4 CM (128284);100000.0;2025-01-16;128284;MAQ903;6632;100000.0;2025-01-16;903;128284;(52471) 6632-10 PQ (2632) BOLSAS X100 MANILA 22,9X32,4 CM CANT:100000;;229;0
FAM 52471;;BOLSA MANILA 70 GRS 229X324 CONFECCIONADA (128282);100000.0;2025-01-16;128282;MAQ249;6632CF;100000.0;2025-01-16;249;128282;(52471) 6632CF-BOLSA MANILA 70 GRS 229X324 CONFECCIONADA CANT:100000;;229;0
FAM 52472;;BSA.MAN. 22.9 X 32.4 CAJA X 250 U (128285);50000.0;2025-01-16;128285;MAQ249;2672;50000.0;2025-01-16;249;128285;(52472) 2672-BSA.MAN. 22.9 X 32.4 CAJA X 250 U CANT:50000;;229;0
FAM 52473;;FS*1 10 PQ (2682) BOLSAS X100 OBRA PRIMERA 22,9X32 (128290);100000.0;2025-01-16;128290;MAQ903;6682;100000.0;2025-01-16;903;128290;(52473) 6682-FS*1 10 PQ (2682) BOLSAS X100 OBRA PRIMERA 22,9X32 CANT:100000;;229;0
FAM 52473;;FS*1 BOLSA OFFSET PRECISION 80 GRS 22,9X32,4 CONFE (128288);100000.0;2025-01-16;128288;MAQ249;6682CF;100000.0;2025-01-16;249;128288;(52473) 6682CF-FS*1 BOLSA OFFSET PRECISION 80 GRS 22,9X32,4 CONFE CANT:100000;;0;0
FAM 52474;;FS*1 BSA.OBRA PRIMERA. 22.9 X 32.4 (128291);100000.0;2025-01-16;128291;MAQ249;2692;100000.0;2025-01-16;249;128291;(52474) 2692-FS*1 BSA.OBRA PRIMERA. 22.9 X 32.4 CANT:100000;;229;0
FAM 52475;;PAPEL IMPRESO TODO ENVASE GENERICA 200X110X360 (128294);13545.0;2025-01-16;128294;MAQ319;99BFCTEG20IMP;13545.0;2025-01-16;319;128294;(52475) 99BFCTEG20IMP-PAPEL IMPRESO TODO ENVASE GENERICA 200X110X360 CANT:739;;0;0
FAM 52475;FCT;*4 FSC CJX200 GENERICA TODO ENVASE 20X11X36 BFC (128295);30000.0;2025-01-16;128295;MAQ401;ZBFCTEG20FS;30000.0;2025-01-16;401;128295;(52475) ZBFCTEG20FS-*4 FSC CJX200 GENERICA TODO ENVASE 20X11X36 BFC CANT:30000;;200;0
FAM 52476;;PAPEL IMPRESO TODO ENVASE SHELL 200X110X300 (128297);27454.0;2025-01-16;128297;MAQ319;99BFCTESHELL;27454.0;2025-01-16;319;128297;(52476) 99BFCTESHELL-PAPEL IMPRESO TODO ENVASE SHELL 200X110X300 CANT:1432;;0;0
FAM 52476;FCT;CJX200 SHELL TODO ENVASE 20X11X30 BFC (128298);70000.0;2025-01-16;128298;MAQ401;ZBFCTESHELL;70000.0;2025-01-16;401;128298;(52476) ZBFCTESHELL-CJX200 SHELL TODO ENVASE 20X11X30 BFC CANT:70000;;200;0
FAM 52477;;PAPEL IMPRESO TODO ENVASE SPOT 200X110X360 (128300);9116.0;2025-01-16;128300;MAQ319;99BFCTESPOT;9116.0;2025-01-16;319;128300;(52477) 99BFCTESPOT-PAPEL IMPRESO TODO ENVASE SPOT 200X110X360 CANT:493;;0;0
FAM 52477;FCT;CJX200 SPOT TODO ENVASE 20X11X36 BFC (128301);20000.0;2025-01-16;128301;MAQ401;ZBFCTESPOT;20000.0;2025-01-16;401;128301;(52477) ZBFCTESPOT-CJX200 SPOT TODO ENVASE 20X11X36 BFC CANT:20000;;200;0
FAM 52478;SAN;CJ X 1250 SOBRES SANTANDER PAQUETE BIO (128304);180000.0;2025-01-16;128304;MAQ550;ZSSANPAQB;180000.0;2025-01-16;550;128304;(52478) ZSSANPAQB-CJ X 1250 SOBRES SANTANDER PAQUETE BIO CANT:180000;;120;50
FAM 52479;CFB;CAMIBIO DE FORMATO BOLSAS MAQ 249 (128305);1.0;2025-01-16;128305;MAQ249;ZVCFB249;1.0;2025-01-16;249;128305;(52479) ZVCFB249-CAMIBIO DE FORMATO BOLSAS MAQ 249 CANT:1;;0;0
FAM 52480;;10 PQ (2523) BOLSAS X 100 MAN. REC. 14,0X21,0 (128309);250000.0;2025-01-17;128309;MAQ903;6523;250000.0;2025-01-17;903;128309;(52480) 6523-10 PQ (2523) BOLSAS X 100 MAN. REC. 14,0X21,0 CANT:250000;;140;0
FAM 52480;;BOLSA KRAFT 70 GRS 140X210 CONFECCIONADA (128308);250000.0;2025-01-17;128308;MAQ360;6523CF;250000.0;2025-01-17;360;128308;(52480) 6523CF-BOLSA KRAFT 70 GRS 140X210 CONFECCIONADA CANT:250000;;0;0
FAM 52481;;CJX250 BOLSA FONDO CUAD 200X110X300 PAQX50 (128311);62500.0;2025-01-17;128311;MAQ903;BFC5;62500.0;2025-01-17;903;128311;(52481) BFC5-CJX250 BOLSA FONDO CUAD 200X110X300 PAQX50 CANT:62500;;200;0
FAM 52481;;PAQX50  BOLSA FONDO CUAD 200X110X300 (128310);62500.0;2025-01-17;128310;MAQ401;BFC5P;62500.0;2025-01-17;401;128310;(52481) BFC5P-PAQX50  BOLSA FONDO CUAD 200X110X300 CANT:62500;;200;0
FAM 52482;;10 PQ (2627) BOLSAS X100 MANILA 24,0X30,0 CM (128316);75000.0;2025-01-20;128316;MAQ903;6627;75000.0;2025-01-20;903;128316;(52482) 6627-10 PQ (2627) BOLSAS X100 MANILA 24,0X30,0 CM CANT:75000;;240;0
FAM 52482;;BOLSA MANILA 70 GRS 240X300 CONFECCIONADA (128314);75000.0;2025-01-20;128314;MAQ249;6627CF;75000.0;2025-01-20;249;128314;(52482) 6627CF-BOLSA MANILA 70 GRS 240X300 CONFECCIONADA CANT:75000;;240;0
FAM 52483;CF1;C.F. a 114 (128317);1.0;2025-01-21;128317;MAQ600;ZVCF114;1.0;2025-01-21;600;128317;(52483) ZVCF114-C.F. a 114 CANT:1;;0;0
FAM 52484;CF1;C.F. a 120 (128318);1.0;2025-01-21;128318;MAQ600;ZVCF120;1.0;2025-01-21;600;128318;(52484) ZVCF120-C.F. a 120 CANT:1;;0;0
FAM 52485;CF4;CAMBIO DE FORMATO MAQ405 (128319);1.0;2025-01-21;128319;MAQ405;ZVCF405;1.0;2025-01-21;405;128319;(52485) ZVCF405-CAMBIO DE FORMATO MAQ405 CANT:1;;0;0
FAM 52486;;CJX250 BOLSA FONDO CUAD 160X80X250 PAQX50 (128321);6500.0;2025-01-21;128321;MAQ903;BFC4;6500.0;2025-01-21;903;128321;(52486) BFC4-CJX250 BOLSA FONDO CUAD 160X80X250 PAQX50 CANT:6500;;160;0
FAM 52487;EBO;CJ X 1250 SOBRES EBOX FS (128322);900000.0;2025-01-21;128322;MAQ600;ZSEBOXAYS2FS;900000.0;2025-01-21;600;128322;(52487) ZSEBOXAYS2FS-CJ X 1250 SOBRES EBOX FS CANT:900000;;120;45
FAM 52488;EBO;CJ X 1250 SOBRES EBOX SIN FSC (128323);1500000.0;2025-01-21;128323;MAQ600;ZSEBOXAYSSL2;1500000.0;2025-01-21;600;128323;(52488) ZSEBOXAYSSL2-CJ X 1250 SOBRES EBOX SIN FSC CANT:1500000;;120;45
FAM 52489;DPE;CJ X 1250 SOB D P  EDESUR QR (128324);1500000.0;2025-01-21;128324;MAQ600;ZSDPEDESURQR;1500000.0;2025-01-21;600;128324;(52489) ZSDPEDESURQR-CJ X 1250 SOB D P  EDESUR QR CANT:1500000;;120;45
FAM 52490;;Rollo 2 pulgadas 61 cm x 50 Offset 80 g Funda po (128325);725.0;2025-01-22;128325;MAQ120;RP2610050;725.0;2025-01-22;120;128325;(52490) RP2610050-Rollo 2 pulgadas 61 cm x 50 Offset 80 g Funda po CANT:725;;61;0
FAM 52491;;Rollos 2 pulgadas 91.4 cm x 50  Offset 80 g, fund (128326);700.0;2025-01-22;128326;MAQ120;RP2914050;700.0;2025-01-22;120;128326;(52491) RP2914050-Rollos 2 pulgadas 91.4 cm x 50  Offset 80 g, fund CANT:700;;914;0
FAM 52492;;BOLSA FC BLANCO CAJA X 24 PAQ X 25U  12,5X26X7,5 (128329);48000.0;2025-01-22;128329;MAQ902;BFCBL;48000.0;2025-01-22;902;128329;(52492) BFCBL-BOLSA FC BLANCO CAJA X 24 PAQ X 25U  12,5X26X7,5 CANT:48000;;125;0
FAM 52492;;BOLSA FC BLANCO PAQ X 25 U 12.5X26X7.5 (128328);2000.0;2025-01-22;128328;MAQ401;BFCBLP;2000.0;2025-01-22;401;128328;(52492) BFCBLP-BOLSA FC BLANCO PAQ X 25 U 12.5X26X7.5 CANT:2000;;125;0
FAM 52492;;PAPEL IMPRESO BFC BLANCO 125X75X260 (128327);15624.0;2025-01-22;128327;MAQ319;BFCBLIMP;15624.0;2025-01-22;319;128327;(52492) BFCBLIMP-PAPEL IMPRESO BFC BLANCO 125X75X260 CANT:539;;125;0
FAM 52493;;Bolsa FC Turquesa caja x24 paq x25u (128332);48000.0;2025-01-22;128332;MAQ902;BFCTUR;48000.0;2025-01-22;902;128332;(52493) BFCTUR-Bolsa FC Turquesa caja x24 paq x25u CANT:48000;;125;0
FAM 52493;;Bolsa FC Turquesa paquete x25u (128331);48000.0;2025-01-22;128331;MAQ401;BFCTURP;48000.0;2025-01-22;401;128331;(52493) BFCTURP-Bolsa FC Turquesa paquete x25u CANT:48000;;125;0
FAM 52493;;PAPEL IMPRESO BFC TURQUESA 125X75X260 (128330);15624.0;2025-01-22;128330;MAQ319;BFCTURIMP;15624.0;2025-01-22;319;128330;(52493) BFCTURIMP-PAPEL IMPRESO BFC TURQUESA 125X75X260 CANT:539;;125;0
FAM 52494;;BOLSA FC  NARANJA CAJA X 24  PAQ X 25 U 12,5X26X7, (128335);42000.0;2025-01-22;128335;MAQ902;BFCNA;42000.0;2025-01-22;902;128335;(52494) BFCNA-BOLSA FC  NARANJA CAJA X 24  PAQ X 25 U 12,5X26X7, CANT:42000;;125;0
FAM 52494;;BOLSA FC  NARANJA PAQ X 25  12,5X26X7,5 (128334);42000.0;2025-01-22;128334;MAQ401;BFCNAP;42000.0;2025-01-22;401;128334;(52494) BFCNAP-BOLSA FC  NARANJA PAQ X 25  12,5X26X7,5 CANT:42000;;125;0
FAM 52494;;PAPEL IMPRESO BOLSA FONDO CUAD NARANJA 125X75X260 (128333);13671.0;2025-01-22;128333;MAQ319;BFCNAIMP;13671.0;2025-01-22;319;128333;(52494) BFCNAIMP-PAPEL IMPRESO BOLSA FONDO CUAD NARANJA 125X75X260 CANT:472;;125;0
FAM 52495;;Bolsa FC Rojo caja x24 paq x25u (128338);42000.0;2025-01-22;128338;MAQ902;BFCRO;42000.0;2025-01-22;902;128338;(52495) BFCRO-Bolsa FC Rojo caja x24 paq x25u CANT:42000;;125;0
FAM 52495;;Bolsa FC Rojo paquete x25u (128337);42000.0;2025-01-22;128337;MAQ401;BFCROP;42000.0;2025-01-22;401;128337;(52495) BFCROP-Bolsa FC Rojo paquete x25u CANT:42000;;125;0
FAM 52495;;PAPEL IMPRESO BFC ROJO 125X75X260 (128336);13671.0;2025-01-22;128336;MAQ319;BFCROIMP;13671.0;2025-01-22;319;128336;(52495) BFCROIMP-PAPEL IMPRESO BFC ROJO 125X75X260 CANT:472;;125;0
FAM 52496;;Bolsa FC Negro caja x24 paq x25u (128341);42000.0;2025-01-22;128341;MAQ902;BFCNE;42000.0;2025-01-22;902;128341;(52496) BFCNE-Bolsa FC Negro caja x24 paq x25u CANT:42000;;125;0
FAM 52496;;Bolsa FC Negro paquete x25u (128340);42000.0;2025-01-22;128340;MAQ401;BFCNEP;42000.0;2025-01-22;401;128340;(52496) BFCNEP-Bolsa FC Negro paquete x25u CANT:42000;;125;0
FAM 52496;;PAPEL IMPRESO BFC NEGRO 125X75X260 (128339);13671.0;2025-01-22;128339;MAQ319;BFCNEIMP;13671.0;2025-01-22;319;128339;(52496) BFCNEIMP-PAPEL IMPRESO BFC NEGRO 125X75X260 CANT:472;;125;0
FAM 52497;;Bolsa FC Rosa caja x24 paq x25u (128344);42000.0;2025-01-22;128344;MAQ902;BFCRS;42000.0;2025-01-22;902;128344;(52497) BFCRS-Bolsa FC Rosa caja x24 paq x25u CANT:42000;;125;0
FAM 52497;;Bolsa FC Rosa paquete x 25u (128343);42000.0;2025-01-22;128343;MAQ401;BFCRSPPP;42000.0;2025-01-22;401;128343;(52497) BFCRSPPP-Bolsa FC Rosa paquete x 25u CANT:42000;;125;0
FAM 52497;;PAPEL IMPRESO BFC ROSA 125X75X260 (128342);13671.0;2025-01-22;128342;MAQ319;BFCRSIMP;13671.0;2025-01-22;319;128342;(52497) BFCRSIMP-PAPEL IMPRESO BFC ROSA 125X75X260 CANT:472;;125;0
FAM 52498;;BOLSA FC  FUCSIA CAJA X 24 PAQ X 25U  12,5X26X7,5 (128347);42000.0;2025-01-22;128347;MAQ902;BFCFU;42000.0;2025-01-22;902;128347;(52498) BFCFU-BOLSA FC  FUCSIA CAJA X 24 PAQ X 25U  12,5X26X7,5 CANT:42000;;125;0
FAM 52498;;BOLSA FC FUSCIA PAQ X 25 U 12.5X26X7.5 (128346);42000.0;2025-01-22;128346;MAQ401;BFCFUP;42000.0;2025-01-22;401;128346;(52498) BFCFUP-BOLSA FC FUSCIA PAQ X 25 U 12.5X26X7.5 CANT:42000;;125;0
FAM 52498;;PAPEL IMPRESO BOLSA FONDO CUAD FUCSIA 125X75X260 (128345);13671.0;2025-01-22;128345;MAQ319;BFCFUIMP;13671.0;2025-01-22;319;128345;(52498) BFCFUIMP-PAPEL IMPRESO BOLSA FONDO CUAD FUCSIA 125X75X260 CANT:472;;125;0
FAM 52499;GAL;*1 FSC CJX500 SOBRE UNIFICADO GALICIA 12X23.5 CM (128348);500000.0;2025-01-22;128348;MAQ600;ZSGAL407FS;500000.0;2025-01-22;600;128348;(52499) ZSGAL407FS-*1 FSC CJX500 SOBRE UNIFICADO GALICIA 12X23.5 CM CANT:500000;;120;50
FAM 52500;DPB;*1 CJX1250 SOBRES FSC DOCUPRINT BCO FRANCES (128349);200000.0;2025-01-22;128349;MAQ610;ZSDPBBVAFS;200000.0;2025-01-22;610;128349;(52500) ZSDPBBVAFS-*1 CJX1250 SOBRES FSC DOCUPRINT BCO FRANCES CANT:200000;;162;45
FAM 52501;CF4;CAMBIO DE FORMATO MAQ401 (128350);1.0;2025-01-23;128350;MAQ401;ZVCF401;1.0;2025-01-23;401;128350;(52501) ZVCF401-CAMBIO DE FORMATO MAQ401 CANT:1;;0;0
FAM 52502;;SUPERVIELLE IMPRESO (128351);11483.0;2025-01-23;128351;HE0003A;99AFFBSUPIMP;11483.0;2025-01-23;HE0003A;128351;(52502) 99AFFBSUPIMP-SUPERVIELLE IMPRESO CANT:11483;;0;0
FAM 52502;AFF;CJ X 500 SOBRES AFFIDARE  12 X 23.5 (128353);65000.0;2025-01-23;128353;MAQ550;ZSAFFBS;65000.0;2025-01-23;550;128353;(52502) ZSAFFBS-CJ X 500 SOBRES AFFIDARE  12 X 23.5 CANT:65000;;120;30
FAM627732;KTE;CJ X 500 BOLSAS N¦ 7 T E BAKERY (127732);9000.0;2024-12-05;127732;MAQ396;ZBKTE7BKRY;9000.0;2024-12-05;396;127732;(627732) ZBKTE7BKRY-CJ X 500 BOLSAS N¦ 7 T E BAKERY CANT:9000;;190;0
FAM627989;FCA;CJ X 300 BOLSAS 26X12X32.5 ATOMIC (127989);3300.0;2024-12-23;127989;MAQ402;ZBFCATOMIC;3300.0;2024-12-23;402;127989;(627989) ZBFCATOMIC-CJ X 300 BOLSAS 26X12X32.5 ATOMIC CANT:3300;;260;0
FAM627990;;BOLSA FUELLE 19X6X34 5 PAQX100 (127990);12500.0;2024-12-23;127990;MAQ396;BFK7;12500.0;2024-12-23;396;127990;(627990) BFK7-BOLSA FUELLE 19X6X34 5 PAQX100 CANT:12500;;190;0
FAM628167;KTE;CJ X 1000 BOL 13X4X25 OPEN 25 (128167);15000.0;2025-01-13;128167;MAQ396;ZBKTE3LOP25;15000.0;2025-01-13;396;128167;(628167) ZBKTE3LOP25-CJ X 1000 BOL 13X4X25 OPEN 25 CANT:15000;;130;0
HOM  5286;;ROLLO 57  MM X 20  PAPEL TERMICO (  8411);31765.0;2024-11-05;8411;MAQ125;MT5720;31765.0;2024-11-05;125;8411;RTERMICO 57X20 (5286) MT5720-ROLLO 57  MM X 20  PAPEL TERMICO CANT:30000;;57;0
HOM  5287;;10 ROLLOS 57 MM X 30  PAPEL TERMICO (  8412);47647.0;2024-11-05;8412;MAQ125;MT5730;47647.0;2024-11-05;125;8412;(5287) MT5730-10 ROLLOS 57 MM X 30  PAPEL TERMICO CANT:30000;;57;0
HOM  5288;;10 ROLLOS 57 MM X 30  PAPEL OBRA (  8413);33750.0;2024-11-05;8413;MAQ125;MO5730;33750.0;2024-11-05;125;8413;(5288) MO5730-10 ROLLOS 57 MM X 30  PAPEL OBRA CANT:20000;;57;0
HOM  5289;CFR;CAMIBIO DE FORMATO ROLLOS ( HORNO ) (  8414);0.0;2024-11-05;8414;MAQ125;ZVCFRH;0.0;2024-11-05;125;8414;(5289) ZVCFRH-CAMIBIO DE FORMATO ROLLOS ( HORNO ) CANT:1;;0;0
HOM  5290;CFR;CAMIBIO DE FORMATO ROLLOS ( FORMATO + HORNO ) (  8415);0.0;2024-11-12;8415;MAQ125;ZVCFRFH;0.0;2024-11-12;125;8415;(5290) ZVCFRFH-CAMIBIO DE FORMATO ROLLOS ( FORMATO + HORNO ) CANT:1;;0;0
HOM  5291;CFR;CAMIBIO DE FORMATO ROLLOS ( HORNO ) (  8416);0.0;2024-11-12;8416;MAQ125;ZVCFRH;0.0;2024-11-12;125;8416;(5291) ZVCFRH-CAMIBIO DE FORMATO ROLLOS ( HORNO ) CANT:1;;0;0
HOM  5292;;10 ROLLOS 80 MM X 45 PAPEL TERMICO (  8417);68333.0;2024-11-12;8417;MAQ126;MT8045;68333.0;2024-11-12;126;8417;(5292) MT8045-10 ROLLOS 80 MM X 45 PAPEL TERMICO CANT:20000;;80;0
HOM  5293;;10 ROLLOS 80mm x 30 PAPEL TERMICO (  8418);67500.0;2024-11-12;8418;MAQ126;MT8030;67500.0;2024-11-12;126;8418;(5293) MT8030-10 ROLLOS 80mm x 30 PAPEL TERMICO CANT:30000;;80;0
HOM  5294;CFR;CAMIBIO DE FORMATO ROLLOS ( FORMATO + HORNO ) (  8419);0.0;2024-11-14;8419;MAQ125;ZVCFRFH;0.0;2024-11-14;125;8419;(5294) ZVCFRFH-CAMIBIO DE FORMATO ROLLOS ( FORMATO + HORNO ) CANT:1;;0;0
HOM  5295;CFR;CAMIBIO DE FORMATO ROLLOS ( HORNO ) (  8420);0.0;2024-11-14;8420;MAQ125;ZVCFRH;0.0;2024-11-14;125;8420;(5295) ZVCFRH-CAMIBIO DE FORMATO ROLLOS ( HORNO ) CANT:1;;0;0
HOM  5296;CFR;CAMIBIO DE FORMATO ROLLOS ( HORNO ) (  8421);0.0;2024-11-14;8421;MAQ125;ZVCFRH;0.0;2024-11-14;125;8421;(5296) ZVCFRH-CAMIBIO DE FORMATO ROLLOS ( HORNO ) CANT:1;;0;0
HOM  5297;;10 ROLLOS 80 MM X 60 PAPEL TERMICO (  8422);90000.0;2024-11-14;8422;MAQ126;MT8060;90000.0;2024-11-14;126;8422;(5297) MT8060-10 ROLLOS 80 MM X 60 PAPEL TERMICO CANT:20000;;80;0
HOM  5298;;10 ROLLOS 80 MM X 45 PAPEL TERMICO (  8423);102500.0;2024-11-14;8423;MAQ126;MT8045;102500.0;2024-11-14;126;8423;(5298) MT8045-10 ROLLOS 80 MM X 45 PAPEL TERMICO CANT:30000;;80;0
HOM  5299;;10 ROLLOS 75 MM X 40  PAPEL OBRA (  8424);33000.0;2024-11-14;8424;MAQ125;MO7540;33000.0;2024-11-14;125;8424;(5299) MO7540-10 ROLLOS 75 MM X 40  PAPEL OBRA CANT:11000;;75;0
HOM  5300;;CAJA X 1000HJS A4 APROVECHALO DIA (  8426);0.0;2024-11-15;8426;MAQ904;TEDIA011;0.0;2024-11-15;904;8426;(5300) TEDIA011-CAJA X 1000HJS A4 APROVECHALO DIA CANT:500000;;0;0
HOM  5300;;DIA DESCARTONADO (  8425);0.0;2024-11-15;8425;MAQ100;TEDIA011DC;0.0;2024-11-15;100;8425;(5300) TEDIA011DC-DIA DESCARTONADO CANT:500000;;0;0
HOM  5301;;CAJA X 1000HJS OFERTA A4 DIA (  8428);0.0;2024-11-15;8428;MAQ903;TEDIA008;0.0;2024-11-15;903;8428;(5301) TEDIA008-CAJA X 1000HJS OFERTA A4 DIA CANT:570000;;0;0
HOM  5301;;DIA OFERTA CORTADO (  8427);0.0;2024-11-15;8427;MAQ100;TEDIA008CO;0.0;2024-11-15;100;8427;(5301) TEDIA008CO-DIA OFERTA CORTADO CANT:570000;;0;0
HOM  5302;;CJX50 ROLLOS FARMACITY 136657 80 MM X 70 MTS (  8429);112000.0;2024-11-19;8429;MAQ125;XRFAR6657;112000.0;2024-11-19;125;8429;(5302) XRFAR6657-CJX50 ROLLOS FARMACITY 136657 80 MM X 70 MTS CANT:19200;;80;0
